date,hour,zone,demand,dry_bulb,dew_pnt,holiday_flag
2016-05-11,20,RI,879.427,69,39,FALSE
2016-05-11,21,RI,908.244,65,40,FALSE
2016-05-11,22,RI,866.907,58,46,FALSE
2016-05-11,23,RI,773.475,53,46,FALSE
2016-05-11,24,RI,693.599,53,45,FALSE
2016-05-12,1,RI,639.442,53,45,FALSE
2016-05-12,2,RI,607.666,53,45,FALSE
2016-05-12,3,RI,590.75,53,44,FALSE
2016-05-12,4,RI,587.109,56,37,FALSE
2016-05-12,5,RI,601.421,56,35,FALSE
2016-05-12,6,RI,640.016,56,33,FALSE
2016-05-12,7,RI,730.142,55,33,FALSE
2016-05-12,8,RI,809.538,57,34,FALSE
2016-05-12,9,RI,844.841,61,32,FALSE
2016-05-12,10,RI,875.233,64,32,FALSE
2016-05-12,11,RI,898.395,67,33,FALSE
2016-05-12,12,RI,915.94,69,32,FALSE
2016-05-12,13,RI,923.177,72,33,FALSE
2016-05-12,14,RI,928.821,72,32,FALSE
2016-05-12,15,RI,926.122,74,35,FALSE
2016-05-12,16,RI,912.684,71,40,FALSE
2016-05-12,17,RI,905.002,69,38,FALSE
2016-05-12,18,RI,895.686,68,41,FALSE
2016-05-12,19,RI,881.09,65,44,FALSE
2016-05-12,20,RI,880.715,61,47,FALSE
2016-05-12,21,RI,906.03,57,50,FALSE
2016-05-12,22,RI,863.18,55,49,FALSE
2016-05-12,23,RI,774.131,54,48,FALSE
2016-05-12,24,RI,692.174,55,46,FALSE
2016-05-13,1,RI,642.822,54,45,FALSE
2016-05-13,2,RI,611.856,52,47,FALSE
2016-05-13,3,RI,592.908,50,46,FALSE
2016-05-13,4,RI,587.308,50,46,FALSE
2016-05-13,5,RI,601.945,49,46,FALSE
2016-05-13,6,RI,636.371,52,49,FALSE
2016-05-13,7,RI,719.299,54,49,FALSE
2016-05-13,8,RI,803.906,55,51,FALSE
2016-05-13,9,RI,845.799,58,52,FALSE
2016-05-13,10,RI,874.136,59,55,FALSE
2016-05-13,11,RI,902.312,62,56,FALSE
2016-05-13,12,RI,925.371,67,59,FALSE
2016-05-13,13,RI,931.522,68,59,FALSE
2016-05-13,14,RI,933.931,67,59,FALSE
2016-05-13,15,RI,920.57,65,58,FALSE
2016-05-13,16,RI,897.136,63,58,FALSE
2016-05-13,17,RI,891.819,61,57,FALSE
2016-05-13,18,RI,885.734,64,60,FALSE
2016-05-13,19,RI,883.027,64,60,FALSE
2016-05-13,20,RI,887.946,62,59,FALSE
2016-05-13,21,RI,888.089,60,58,FALSE
2016-05-13,22,RI,846.539,60,58,FALSE
2016-05-13,23,RI,779.105,59,58,FALSE
2016-05-13,24,RI,705.532,60,58,FALSE
2016-05-14,1,RI,649.348,60,58,FALSE
2016-05-14,2,RI,619.64,59,57,FALSE
2016-05-14,3,RI,598.039,58,56,FALSE
2016-05-14,4,RI,585.333,58,56,FALSE
2016-05-14,5,RI,584.023,58,56,FALSE
2016-05-14,6,RI,588.377,57,54,FALSE
2016-05-14,7,RI,624.299,56,52,FALSE
2016-05-14,8,RI,687.648,58,53,FALSE
2016-05-14,9,RI,749.938,63,53,FALSE
2016-05-14,10,RI,792.482,67,49,FALSE
2016-05-14,11,RI,817.804,70,49,FALSE
2016-05-14,12,RI,828.755,72,46,FALSE
2016-05-14,13,RI,828.392,74,44,FALSE
2016-05-14,14,RI,824.861,71,51,FALSE
2016-05-14,15,RI,819.715,74,48,FALSE
2016-05-14,16,RI,818.111,76,46,FALSE
2016-05-14,17,RI,816.761,74,47,FALSE
2016-05-14,18,RI,810.068,71,46,FALSE
2016-05-14,19,RI,804.264,68,50,FALSE
2016-05-14,20,RI,804.69,65,47,FALSE
2016-05-14,21,RI,828.109,63,50,FALSE
2016-05-14,22,RI,801.904,62,52,FALSE
2016-05-14,23,RI,745.028,61,50,FALSE
2016-05-14,24,RI,679.907,59,51,FALSE
2016-05-15,1,RI,626.445,58,52,FALSE
2016-05-15,2,RI,597.835,57,52,FALSE
2016-05-15,3,RI,576.271,56,51,FALSE
2016-05-15,4,RI,563.332,56,51,FALSE
2016-05-15,5,RI,558.566,55,42,FALSE
2016-05-15,6,RI,554.13,52,40,FALSE
2016-05-15,7,RI,573.017,49,35,FALSE
2016-05-15,8,RI,619.272,50,34,FALSE
2016-05-15,9,RI,672.643,51,34,FALSE
2016-05-15,10,RI,718.516,53,33,FALSE
2016-05-15,11,RI,742.921,56,32,FALSE
2016-05-15,12,RI,755.312,58,28,FALSE
2016-05-15,13,RI,762.342,59,27,FALSE
2016-05-15,14,RI,760.051,60,28,FALSE
2016-05-15,15,RI,751.328,58,28,FALSE
2016-05-15,16,RI,757.115,57,27,FALSE
2016-05-15,17,RI,768.452,57,28,FALSE
2016-05-15,18,RI,782.881,56,27,FALSE
2016-05-15,19,RI,786.538,56,25,FALSE
2016-05-15,20,RI,795.215,53,25,FALSE
2016-05-15,21,RI,820.8,51,25,FALSE
2016-05-15,22,RI,787.44,48,27,FALSE
2016-05-15,23,RI,714.005,47,28,FALSE
2016-05-15,24,RI,650.911,46,27,FALSE
2016-05-16,1,RI,609.797,45,28,FALSE
2016-05-16,2,RI,583.264,43,28,FALSE
2016-05-16,3,RI,572.985,43,27,FALSE
2016-05-16,4,RI,572.697,42,25,FALSE
2016-05-16,5,RI,594.325,42,24,FALSE
2016-05-16,6,RI,641.72,42,23,FALSE
2016-05-16,7,RI,740.258,41,23,FALSE
2016-05-16,8,RI,822.4,43,24,FALSE
2016-05-16,9,RI,858.434,45,26,FALSE
2016-05-16,10,RI,882.831,48,21,FALSE
2016-05-16,11,RI,895.368,51,23,FALSE
2016-05-16,12,RI,899.835,52,22,FALSE
2016-05-16,13,RI,887.024,53,24,FALSE
2016-05-16,14,RI,890.305,55,26,FALSE
2016-05-16,15,RI,877.62,56,25,FALSE
2016-05-16,16,RI,865.677,58,25,FALSE
2016-05-16,17,RI,858.808,60,26,FALSE
2016-05-16,18,RI,862.868,61,24,FALSE
2016-05-16,19,RI,863.488,61,23,FALSE
2016-05-16,20,RI,864.451,61,20,FALSE
2016-05-16,21,RI,891.479,59,19,FALSE
2016-05-16,22,RI,850.538,58,25,FALSE
2016-05-16,23,RI,766.335,56,29,FALSE
2016-05-16,24,RI,684.66,55,29,FALSE
2016-05-17,1,RI,634.09,53,31,FALSE
2016-05-17,2,RI,608.118,49,33,FALSE
2016-05-17,3,RI,593.448,48,34,FALSE
2016-05-17,4,RI,590.61,44,36,FALSE
2016-05-17,5,RI,607.224,46,34,FALSE
2016-05-17,6,RI,648.953,43,35,FALSE
2016-05-17,7,RI,747.678,45,35,FALSE
2016-05-17,8,RI,825.906,50,35,FALSE
2016-05-17,9,RI,852.875,53,36,FALSE
2016-05-17,10,RI,872.753,57,37,FALSE
2016-05-17,11,RI,887.912,62,37,FALSE
2016-05-17,12,RI,896.326,65,37,FALSE
2016-05-17,13,RI,895.847,69,37,FALSE
2016-05-17,14,RI,903.505,70,37,FALSE
2016-05-17,15,RI,899.171,70,36,FALSE
2016-05-17,16,RI,886.247,69,36,FALSE
2016-05-17,17,RI,882.125,70,37,FALSE
2016-05-17,18,RI,878.078,67,36,FALSE
2016-05-17,19,RI,872.397,67,36,FALSE
2016-05-17,20,RI,871.815,64,39,FALSE
2016-05-17,21,RI,890.404,61,41,FALSE
2016-05-17,22,RI,848.54,59,42,FALSE
2016-05-17,23,RI,759.546,58,44,FALSE
2016-05-17,24,RI,687.562,57,45,FALSE
2016-05-18,1,RI,633.235,56,46,FALSE
2016-05-18,2,RI,603.875,55,46,FALSE
2016-05-18,3,RI,586.206,54,46,FALSE
2016-05-18,4,RI,587.132,51,46,FALSE
2016-05-18,5,RI,601.267,53,41,FALSE
2016-05-18,6,RI,638.967,52,38,FALSE
2016-05-18,7,RI,732.336,52,37,FALSE
2016-05-18,8,RI,812.533,52,37,FALSE
2016-05-18,9,RI,846.671,57,38,FALSE
2016-05-18,10,RI,873.055,58,39,FALSE
2016-05-18,11,RI,888.076,60,38,FALSE
2016-05-18,12,RI,902.097,63,37,FALSE
2016-05-18,13,RI,896.146,64,36,FALSE
2016-05-18,14,RI,906.942,65,37,FALSE
2016-05-18,15,RI,904.069,65,37,FALSE
2016-05-18,16,RI,892.973,66,37,FALSE
2016-05-18,17,RI,887.663,65,40,FALSE
2016-05-18,18,RI,877.674,64,42,FALSE
2016-05-18,19,RI,874.318,61,39,FALSE
2016-05-18,20,RI,867.627,59,40,FALSE
2016-05-18,21,RI,891.742,56,43,FALSE
2016-05-18,22,RI,852.418,54,43,FALSE
2016-05-18,23,RI,762.733,53,43,FALSE
2016-05-18,24,RI,689.109,53,42,FALSE
2016-05-19,1,RI,632.418,54,42,FALSE
2016-05-19,2,RI,603.901,54,42,FALSE
2016-05-19,3,RI,587.995,53,42,FALSE
2016-05-19,4,RI,584.324,53,43,FALSE
2016-05-19,5,RI,599.657,52,44,FALSE
2016-05-19,6,RI,641.182,52,45,FALSE
2016-05-19,7,RI,732.946,52,46,FALSE
2016-05-19,8,RI,812.955,53,46,FALSE
2016-05-19,9,RI,843.392,55,43,FALSE
2016-05-19,10,RI,873.333,59,44,FALSE
2016-05-19,11,RI,897.039,63,41,FALSE
2016-05-19,12,RI,908.588,64,41,FALSE
2016-05-19,13,RI,908.703,66,38,FALSE
2016-05-19,14,RI,908.757,64,43,FALSE
2016-05-19,15,RI,902.066,64,43,FALSE
2016-05-19,16,RI,893.443,65,42,FALSE
2016-05-19,17,RI,889.139,63,44,FALSE
2016-05-19,18,RI,880.182,62,40,FALSE
2016-05-19,19,RI,870.042,59,42,FALSE
2016-05-19,20,RI,867.526,59,43,FALSE
2016-05-19,21,RI,893.163,56,43,FALSE
2016-05-19,22,RI,854.393,55,43,FALSE
2016-05-19,23,RI,772.65,55,41,FALSE
2016-05-19,24,RI,701.698,56,41,FALSE
2016-05-20,1,RI,639.225,54,48,FALSE
2016-05-20,2,RI,609.894,53,48,FALSE
2016-05-20,3,RI,593.009,52,49,FALSE
2016-05-20,4,RI,590.042,50,48,FALSE
2016-05-20,5,RI,601.397,49,46,FALSE
2016-05-20,6,RI,632.623,47,45,FALSE
2016-05-20,7,RI,721.985,47,46,FALSE
2016-05-20,8,RI,806.028,53,48,FALSE
2016-05-20,9,RI,844.573,57,49,FALSE
2016-05-20,10,RI,875.15,62,48,FALSE
2016-05-20,11,RI,895.572,66,45,FALSE
2016-05-20,12,RI,901.567,69,44,FALSE
2016-05-20,13,RI,906.282,71,43,FALSE
2016-05-20,14,RI,913.398,72,42,FALSE
2016-05-20,15,RI,909.526,72,39,FALSE
2016-05-20,16,RI,901.437,74,40,FALSE
2016-05-20,17,RI,892.363,73,40,FALSE
2016-05-20,18,RI,871.478,73,40,FALSE
2016-05-20,19,RI,854.077,70,43,FALSE
2016-05-20,20,RI,842.598,67,44,FALSE
2016-05-20,21,RI,865.27,62,47,FALSE
2016-05-20,22,RI,839.52,58,48,FALSE
2016-05-20,23,RI,770.235,56,45,FALSE
2016-05-20,24,RI,705.816,55,45,FALSE
2016-05-21,1,RI,645.842,55,45,FALSE
2016-05-21,2,RI,612.015,55,44,FALSE
2016-05-21,3,RI,590.126,55,44,FALSE
2016-05-21,4,RI,580.108,53,44,FALSE
2016-05-21,5,RI,581.678,54,43,FALSE
2016-05-21,6,RI,581.822,50,43,FALSE
2016-05-21,7,RI,624.939,51,44,FALSE
2016-05-21,8,RI,686.663,56,45,FALSE
2016-05-21,9,RI,748.864,62,44,FALSE
2016-05-21,10,RI,790.687,69,42,FALSE
2016-05-21,11,RI,816.907,70,46,FALSE
2016-05-21,12,RI,821.915,70,46,FALSE
2016-05-21,13,RI,814.798,65,47,FALSE
2016-05-21,14,RI,799.924,64,48,FALSE
2016-05-21,15,RI,786.017,64,47,FALSE
2016-05-21,16,RI,779.655,63,45,FALSE
2016-05-21,17,RI,782.788,65,39,FALSE
2016-05-21,18,RI,790.388,62,44,FALSE
2016-05-21,19,RI,790.728,60,43,FALSE
2016-05-21,20,RI,796.182,58,48,FALSE
2016-05-21,21,RI,815.198,58,49,FALSE
2016-05-21,22,RI,787.859,57,50,FALSE
2016-05-21,23,RI,733.882,60,50,FALSE
2016-05-21,24,RI,674.179,56,50,FALSE
2016-05-22,1,RI,618.221,56,50,FALSE
2016-05-22,2,RI,586.464,56,52,FALSE
2016-05-22,3,RI,568.448,57,52,FALSE
2016-05-22,4,RI,559.988,56,51,FALSE
2016-05-22,5,RI,557.447,56,52,FALSE
2016-05-22,6,RI,557.479,56,52,FALSE
2016-05-22,7,RI,577.371,56,51,FALSE
2016-05-22,8,RI,624.303,58,51,FALSE
2016-05-22,9,RI,685.087,60,52,FALSE
2016-05-22,10,RI,735.826,62,51,FALSE
2016-05-22,11,RI,767.246,64,50,FALSE
2016-05-22,12,RI,781.96,64,51,FALSE
2016-05-22,13,RI,790.852,64,53,FALSE
2016-05-22,14,RI,786.993,66,54,FALSE
2016-05-22,15,RI,781.665,68,50,FALSE
2016-05-22,16,RI,775.373,68,47,FALSE
2016-05-22,17,RI,783.789,68,46,FALSE
2016-05-22,18,RI,791.888,67,46,FALSE
2016-05-22,19,RI,796.433,66,44,FALSE
2016-05-22,20,RI,800.141,65,46,FALSE
2016-05-22,21,RI,827.651,61,47,FALSE
2016-05-22,22,RI,800.375,57,46,FALSE
2016-05-22,23,RI,730.575,57,48,FALSE
2016-05-22,24,RI,666.247,55,47,FALSE
2016-05-23,1,RI,611.939,53,47,FALSE
2016-05-23,2,RI,581.678,51,46,FALSE
2016-05-23,3,RI,568.741,51,46,FALSE
2016-05-23,4,RI,566.78,50,46,FALSE
2016-05-23,5,RI,583.239,48,45,FALSE
2016-05-23,6,RI,622.75,49,45,FALSE
2016-05-23,7,RI,715.813,49,46,FALSE
2016-05-23,8,RI,807.576,53,47,FALSE
2016-05-23,9,RI,848.605,58,50,FALSE
2016-05-23,10,RI,886.913,62,51,FALSE
2016-05-23,11,RI,913.206,68,48,FALSE
2016-05-23,12,RI,937.27,71,48,FALSE
2016-05-23,13,RI,938.798,74,47,FALSE
2016-05-23,14,RI,947.486,76,47,FALSE
2016-05-23,15,RI,949.142,78,45,FALSE
2016-05-23,16,RI,952.016,78,44,FALSE
2016-05-23,17,RI,945.294,77,42,FALSE
2016-05-23,18,RI,933.123,76,40,FALSE
2016-05-23,19,RI,921.524,74,41,FALSE
2016-05-23,20,RI,914.514,71,42,FALSE
2016-05-23,21,RI,930.842,68,45,FALSE
2016-05-23,22,RI,886.435,66,49,FALSE
2016-05-23,23,RI,795.927,64,50,FALSE
2016-05-23,24,RI,716.744,63,51,FALSE
2016-05-24,1,RI,659.421,63,51,FALSE
2016-05-24,2,RI,629.519,63,51,FALSE
2016-05-24,3,RI,610.518,61,53,FALSE
2016-05-24,4,RI,604.634,60,54,FALSE
2016-05-24,5,RI,614.899,57,54,FALSE
2016-05-24,6,RI,650.549,56,53,FALSE
2016-05-24,7,RI,737.6,55,52,FALSE
2016-05-24,8,RI,823.891,55,52,FALSE
2016-05-24,9,RI,862.452,55,52,FALSE
2016-05-24,10,RI,885.848,55,52,FALSE
2016-05-24,11,RI,908.032,56,53,FALSE
2016-05-24,12,RI,915.334,57,52,FALSE
2016-05-24,13,RI,917.404,58,54,FALSE
2016-05-24,14,RI,917.346,58,53,FALSE
2016-05-24,15,RI,912.411,59,53,FALSE
2016-05-24,16,RI,903.321,59,52,FALSE
2016-05-24,17,RI,901.292,59,52,FALSE
2016-05-24,18,RI,906.202,59,52,FALSE
2016-05-24,19,RI,895.064,59,54,FALSE
2016-05-24,20,RI,895.571,57,54,FALSE
2016-05-24,21,RI,904.702,56,54,FALSE
2016-05-24,22,RI,862.464,56,53,FALSE
2016-05-24,23,RI,775.549,56,54,FALSE
2016-05-24,24,RI,696.971,56,53,FALSE
2016-05-25,1,RI,642.181,56,53,FALSE
2016-05-25,2,RI,612.675,56,53,FALSE
2016-05-25,3,RI,595.423,55,53,FALSE
2016-05-25,4,RI,592.672,56,54,FALSE
2016-05-25,5,RI,604.726,56,54,FALSE
2016-05-25,6,RI,644.01,56,54,FALSE
2016-05-25,7,RI,745.116,54,54,FALSE
2016-05-25,8,RI,827.316,56,54,FALSE
2016-05-25,9,RI,871.308,59,56,FALSE
2016-05-25,10,RI,913.993,63,57,FALSE
2016-05-25,11,RI,942.725,69,58,FALSE
2016-05-25,12,RI,970.781,71,58,FALSE
2016-05-25,13,RI,992.104,73,57,FALSE
2016-05-25,14,RI,1018.258,77,57,FALSE
2016-05-25,15,RI,1031.886,79,57,FALSE
2016-05-25,16,RI,1045.663,81,56,FALSE
2016-05-25,17,RI,1061.993,89,44,FALSE
2016-05-25,18,RI,1050.453,89,42,FALSE
2016-05-25,19,RI,1036.957,88,42,FALSE
2016-05-25,20,RI,1019.181,86,42,FALSE
2016-05-25,21,RI,1032.067,81,48,FALSE
2016-05-25,22,RI,993.779,79,50,FALSE
2016-05-25,23,RI,896.908,76,48,FALSE
2016-05-25,24,RI,798.496,74,48,FALSE
2016-05-26,1,RI,726.295,72,49,FALSE
2016-05-26,2,RI,686.115,70,49,FALSE
2016-05-26,3,RI,658.096,68,50,FALSE
2016-05-26,4,RI,646.881,67,51,FALSE
2016-05-26,5,RI,654.672,66,51,FALSE
2016-05-26,6,RI,690.217,65,52,FALSE
2016-05-26,7,RI,786.433,65,53,FALSE
2016-05-26,8,RI,893.016,68,55,FALSE
2016-05-26,9,RI,964.513,73,57,FALSE
2016-05-26,10,RI,1033.349,78,58,FALSE
2016-05-26,11,RI,1091.756,80,59,FALSE
2016-05-26,12,RI,1127.116,82,58,FALSE
2016-05-26,13,RI,1154.769,84,54,FALSE
2016-05-26,14,RI,1181.009,84,55,FALSE
2016-05-26,15,RI,1188.081,81,55,FALSE
2016-05-26,16,RI,1198.474,81,57,FALSE
2016-05-26,17,RI,1182.589,82,57,FALSE
2016-05-26,18,RI,1156.787,81,58,FALSE
2016-05-26,19,RI,1135.571,85,52,FALSE
2016-05-26,20,RI,1104.749,76,56,FALSE
2016-05-26,21,RI,1104.881,71,57,FALSE
2016-05-26,22,RI,1052.897,69,58,FALSE
2016-05-26,23,RI,944.859,65,57,FALSE
2016-05-26,24,RI,836.544,64,56,FALSE
2016-05-27,1,RI,760.704,62,56,FALSE
2016-05-27,2,RI,708.924,61,55,FALSE
2016-05-27,3,RI,680.584,61,55,FALSE
2016-05-27,4,RI,664.93,60,55,FALSE
2016-05-27,5,RI,671.873,60,56,FALSE
2016-05-27,6,RI,699.75,60,57,FALSE
2016-05-27,7,RI,787.196,60,56,FALSE
2016-05-27,8,RI,879.297,60,57,FALSE
2016-05-27,9,RI,939.612,63,57,FALSE
2016-05-27,10,RI,996.188,65,58,FALSE
2016-05-27,11,RI,1045.724,70,60,FALSE
2016-05-27,12,RI,1084.903,72,59,FALSE
2016-05-27,13,RI,1104.23,73,59,FALSE
2016-05-27,14,RI,1129.675,72,59,FALSE
2016-05-27,15,RI,1129.938,71,59,FALSE
2016-05-27,16,RI,1139.07,72,61,FALSE
2016-05-27,17,RI,1153.046,77,62,FALSE
2016-05-27,18,RI,1139.845,82,63,FALSE
2016-05-27,19,RI,1111.597,81,62,FALSE
2016-05-27,20,RI,1075.969,79,61,FALSE
2016-05-27,21,RI,1062.997,75,61,FALSE
2016-05-27,22,RI,1021.396,70,60,FALSE
2016-05-27,23,RI,939.433,69,59,FALSE
2016-05-27,24,RI,842.569,68,57,FALSE
2016-05-28,1,RI,768.779,69,53,FALSE
2016-05-28,2,RI,722.863,68,54,FALSE
2016-05-28,3,RI,689.244,65,55,FALSE
2016-05-28,4,RI,673.734,65,55,FALSE
2016-05-28,5,RI,669.079,65,55,FALSE
2016-05-28,6,RI,663.017,63,56,FALSE
2016-05-28,7,RI,701.435,64,57,FALSE
2016-05-28,8,RI,779.056,68,58,FALSE
2016-05-28,9,RI,874.285,73,60,FALSE
2016-05-28,10,RI,959.739,77,63,FALSE
2016-05-28,11,RI,1032.753,79,64,FALSE
2016-05-28,12,RI,1084.388,77,62,FALSE
2016-05-28,13,RI,1124.398,78,62,FALSE
2016-05-28,14,RI,1152.04,80,63,FALSE
2016-05-28,15,RI,1173.696,83,63,FALSE
2016-05-28,16,RI,1191.197,84,64,FALSE
2016-05-28,17,RI,1203.379,89,65,FALSE
2016-05-28,18,RI,1201.978,88,63,FALSE
2016-05-28,19,RI,1174.38,84,64,FALSE
2016-05-28,20,RI,1136.653,82,64,FALSE
2016-05-28,21,RI,1120.947,80,65,FALSE
2016-05-28,22,RI,1093.071,78,64,FALSE
2016-05-28,23,RI,1021.208,76,63,FALSE
2016-05-28,24,RI,923.529,76,62,FALSE
2016-05-29,1,RI,845.33,74,61,FALSE
2016-05-29,2,RI,790.984,73,59,FALSE
2016-05-29,3,RI,748.255,72,56,FALSE
2016-05-29,4,RI,722.571,70,54,FALSE
2016-05-29,5,RI,707.6,69,53,FALSE
2016-05-29,6,RI,688.349,67,54,FALSE
2016-05-29,7,RI,717.373,65,58,FALSE
2016-05-29,8,RI,771.931,69,58,FALSE
2016-05-29,9,RI,846.004,70,61,FALSE
2016-05-29,10,RI,907.703,72,63,FALSE
2016-05-29,11,RI,958.983,73,62,FALSE
2016-05-29,12,RI,995.807,74,62,FALSE
2016-05-29,13,RI,1028.191,74,61,FALSE
2016-05-29,14,RI,1050.715,76,63,FALSE
2016-05-29,15,RI,1062.588,78,63,FALSE
2016-05-29,16,RI,1065.5,79,63,FALSE
2016-05-29,17,RI,1071.604,77,61,FALSE
2016-05-29,18,RI,1060.594,77,61,FALSE
2016-05-29,19,RI,1017.432,75,60,FALSE
2016-05-29,20,RI,966.175,69,63,FALSE
2016-05-29,21,RI,960.435,65,63,FALSE
2016-05-29,22,RI,917.195,61,56,FALSE
2016-05-29,23,RI,846.583,59,56,FALSE
2016-05-29,24,RI,767.202,58,55,FALSE
2016-05-30,1,RI,705.083,57,55,TRUE
2016-05-30,2,RI,670.666,57,55,TRUE
2016-05-30,3,RI,646.764,57,55,TRUE
2016-05-30,4,RI,632.437,57,55,TRUE
2016-05-30,5,RI,632.28,57,55,TRUE
2016-05-30,6,RI,634.412,57,56,TRUE
2016-05-30,7,RI,655.493,57,56,TRUE
2016-05-30,8,RI,693.637,57,56,TRUE
2016-05-30,9,RI,743.892,58,56,TRUE
2016-05-30,10,RI,809.04,59,57,TRUE
2016-05-30,11,RI,863.75,61,59,TRUE
2016-05-30,12,RI,899.169,63,61,TRUE
2016-05-30,13,RI,914.612,68,65,TRUE
2016-05-30,14,RI,916.533,69,66,TRUE
2016-05-30,15,RI,912.184,70,66,TRUE
2016-05-30,16,RI,925.103,73,68,TRUE
2016-05-30,17,RI,948.503,73,68,TRUE
2016-05-30,18,RI,961.178,73,67,TRUE
2016-05-30,19,RI,963.865,72,67,TRUE
2016-05-30,20,RI,958.628,72,66,TRUE
2016-05-30,21,RI,980.073,71,67,TRUE
2016-05-30,22,RI,945.386,71,67,TRUE
2016-05-30,23,RI,872.381,71,67,TRUE
2016-05-30,24,RI,795.447,70,66,TRUE
2016-05-31,1,RI,743.036,70,66,FALSE
2016-05-31,2,RI,708.313,70,66,FALSE
2016-05-31,3,RI,687.265,70,66,FALSE
2016-05-31,4,RI,682.51,70,65,FALSE
2016-05-31,5,RI,692.17,69,65,FALSE
2016-05-31,6,RI,735.113,69,65,FALSE
2016-05-31,7,RI,843.719,69,66,FALSE
2016-05-31,8,RI,950.227,71,66,FALSE
2016-05-31,9,RI,1018.644,72,66,FALSE
2016-05-31,10,RI,1079.689,74,66,FALSE
2016-05-31,11,RI,1132.005,73,66,FALSE
2016-05-31,12,RI,1168.004,79,59,FALSE
2016-05-31,13,RI,1204.92,81,56,FALSE
2016-05-31,14,RI,1234.946,78,66,FALSE
2016-05-31,15,RI,1258.969,82,64,FALSE
2016-05-31,16,RI,1269.414,83,60,FALSE
2016-05-31,17,RI,1272.697,83,61,FALSE
2016-05-31,18,RI,1263.223,82,62,FALSE
2016-05-31,19,RI,1228.158,80,62,FALSE
2016-05-31,20,RI,1185.68,78,62,FALSE
2016-05-31,21,RI,1163.125,75,63,FALSE
2016-05-31,22,RI,1113.412,73,63,FALSE
2016-05-31,23,RI,998.442,71,63,FALSE
2016-05-31,24,RI,881.482,69,63,FALSE
2016-05-01,1,SEMASS,1129.592,43,33,FALSE
2016-05-01,2,SEMASS,1080.286,43,34,FALSE
2016-05-01,3,SEMASS,1056.508,42,34,FALSE
2016-05-01,4,SEMASS,1049.842,42,35,FALSE
2016-05-01,5,SEMASS,1059.911,41,35,FALSE
2016-05-01,6,SEMASS,1084.84,41,37,FALSE
2016-05-01,7,SEMASS,1124.981,43,37,FALSE
2016-05-01,8,SEMASS,1208.501,44,37,FALSE
2016-05-01,9,SEMASS,1285.512,47,38,FALSE
2016-05-01,10,SEMASS,1337.521,49,38,FALSE
2016-05-01,11,SEMASS,1366.174,51,30,FALSE
2016-05-01,12,SEMASS,1424.79,51,26,FALSE
2016-05-01,13,SEMASS,1429.636,50,29,FALSE
2016-05-01,14,SEMASS,1433.416,50,32,FALSE
2016-05-01,15,SEMASS,1423.973,51,26,FALSE
2016-05-01,16,SEMASS,1450.063,49,29,FALSE
2016-05-01,17,SEMASS,1492.858,48,33,FALSE
2016-05-01,18,SEMASS,1557.816,47,32,FALSE
2016-05-01,19,SEMASS,1590.616,44,35,FALSE
2016-05-01,20,SEMASS,1635.65,43,37,FALSE
2016-05-01,21,SEMASS,1620.232,43,39,FALSE
2016-05-01,22,SEMASS,1499.809,42,39,FALSE
2016-05-01,23,SEMASS,1350.379,42,40,FALSE
2016-05-01,24,SEMASS,1216.259,42,40,FALSE
2016-05-02,1,SEMASS,1128.956,42,40,FALSE
2016-05-02,2,SEMASS,1083.598,43,41,FALSE
2016-05-02,3,SEMASS,1060.162,43,42,FALSE
2016-05-02,4,SEMASS,1063.653,44,42,FALSE
2016-05-02,5,SEMASS,1106.622,45,43,FALSE
2016-05-02,6,SEMASS,1227.046,45,43,FALSE
2016-05-02,7,SEMASS,1423.976,45,43,FALSE
2016-05-02,8,SEMASS,1552.583,46,44,FALSE
2016-05-02,9,SEMASS,1588.831,47,45,FALSE
2016-05-02,10,SEMASS,1606.961,49,46,FALSE
2016-05-02,11,SEMASS,1627.739,50,47,FALSE
2016-05-02,12,SEMASS,1635.861,50,48,FALSE
2016-05-02,13,SEMASS,1654.026,51,49,FALSE
2016-05-02,14,SEMASS,1627.037,51,49,FALSE
2016-05-02,15,SEMASS,1580.258,55,49,FALSE
2016-05-02,16,SEMASS,1574.844,55,49,FALSE
2016-05-02,17,SEMASS,1604.395,56,49,FALSE
2016-05-02,18,SEMASS,1663.333,57,51,FALSE
2016-05-02,19,SEMASS,1701.229,57,51,FALSE
2016-05-02,20,SEMASS,1731.056,56,50,FALSE
2016-05-02,21,SEMASS,1709.779,56,49,FALSE
2016-05-02,22,SEMASS,1578.624,55,49,FALSE
2016-05-02,23,SEMASS,1395.9,54,48,FALSE
2016-05-02,24,SEMASS,1247.057,52,47,FALSE
2016-05-03,1,SEMASS,1145.916,50,46,FALSE
2016-05-03,2,SEMASS,1099.254,50,46,FALSE
2016-05-03,3,SEMASS,1077.965,50,45,FALSE
2016-05-03,4,SEMASS,1076.377,50,45,FALSE
2016-05-03,5,SEMASS,1115.411,50,44,FALSE
2016-05-03,6,SEMASS,1235.899,49,45,FALSE
2016-05-03,7,SEMASS,1433.647,48,46,FALSE
2016-05-03,8,SEMASS,1569.177,49,47,FALSE
2016-05-03,9,SEMASS,1598.353,48,46,FALSE
2016-05-03,10,SEMASS,1610.039,48,46,FALSE
2016-05-03,11,SEMASS,1606.139,49,46,FALSE
2016-05-03,12,SEMASS,1621.37,49,46,FALSE
2016-05-03,13,SEMASS,1613.535,50,47,FALSE
